Node,Community,length_column
2933,[685],1
3211,[62],1
2931,[62],1
2885,[62],1
2886,[62],1
2887,[62],1
2888,[62],1
2889,[62],1
2890,[62],1
2891,[62],1
2892,[62],1
2893,[62],1
2894,[62],1
2895,[62],1
2896,[62],1
2897,[62],1
2898,[62],1
2899,[62],1
2900,[62],1
2901,[62],1
2902,[62],1
2903,[62],1
2904,[62],1
2908,[3],1
2909,[3],1
2911,[3],1
3017,[62],1
4844,[62],1
3018,[31],1
3486,[62],1
3138,[62],1
3139,[62],1
3140,[62],1
3691,[5672],1
4918,[1721],1
3143,[685],1
3151,[203],1
3154,[62],1
3161,[62],1
3169,[62],1
3174,[1721],1
3175,[1721],1
3177,[1721],1
3178,[62],1
3186,[62],1
3189,[62],1
3191,[685],1
5232,[62],1
6488,[62],1
3196,[7],1
3198,[7],1
3200,[7],1
2,[31],1
3134,[5672],1
3129,[5672],1
3119,[1721],1
3064,[7],1
3020,[62],1
6248,[62],1
3024,[62],1
3028,[62],1
3033,[282],1
3037,[62],1
3044,[62],1
3052,[7],1
3058,[1721],1
3062,[7],1
3068,[62],1
3115,[1721],1
3077,[62],1
3079,[7],1
3080,[62],1
3084,[62],1
3085,[893],1
3092,[1721],1
3096,[1721],1
3106,[1721],1
3108,[5672],1
3112,[62],1
3515,[62],1
3517,[62],1
3866,[685],1
3775,[62],1
3777,[62],1
3779,[62],1
3780,[62],1
3781,[62],1
3782,[62],1
3783,[62],1
3784,[62],1
3785,[62],1
3786,[62],1
3787,[62],1
3788,[62],1
3789,[62],1
3790,[62],1
3791,[62],1
3792,[62],1
3793,[62],1
3794,[62],1
3795,[62],1
3796,[62],1
3797,[62],1
3798,[62],1
3799,[62],1
3800,[62],1
3776,[62],1
3774,[62],1
3741,[62],1
3773,[62],1
3743,[62],1
3744,[62],1
3745,[62],1
3747,[62],1
3748,[62],1
3750,[62],1
3751,[62],1
3753,[62],1
3754,[62],1
3755,[62],1
3756,[62],1
3757,[62],1
3758,[62],1
3759,[62],1
3761,[62],1
3762,[62],1
3763,[62],1
3764,[62],1
3765,[62],1
3766,[62],1
3767,[62],1
3768,[62],1
3770,[62],1
3801,[62],1
3802,[62],1
3803,[62],1
3804,[62],1
3831,[62],1
3832,[62],1
3833,[62],1
3834,[62],1
3835,[62],1
3836,[62],1
3837,[62],1
3838,[62],1
3839,[62],1
3840,[62],1
3841,[62],1
3842,[62],1
3843,[62],1
3844,[62],1
3845,[62],1
3846,[62],1
3847,[62],1
3848,[62],1
3849,[62],1
3850,[62],1
3851,[62],1
3852,[62],1
3853,[62],1
3830,[62],1
3829,[62],1
3828,[62],1
3815,[62],1
3805,[62],1
3806,[62],1
3807,[62],1
3808,[62],1
3809,[62],1
3810,[62],1
3811,[62],1
3812,[62],1
3813,[62],1
3814,[62],1
3816,[62],1
3827,[62],1
3817,[62],1
3818,[62],1
3819,[62],1
3820,[62],1
3821,[62],1
3822,[62],1
3823,[62],1
3824,[62],1
3825,[62],1
3826,[62],1
3742,[62],1
3740,[62],1
6263,[62],1
5597,[62],1
3567,[62],1
3569,[685],1
3864,[62],1
4456,[62],1
6332,[62],1
3571,[62],1
3572,[22],1
3573,[8],1
3574,[282],1
3575,[62],1
3577,[8],1
5223,[62],1
5861,[62],1
3580,[62],1
3584,[8],1
3586,[59],1
3588,[59],1
3591,[59],1
3592,[59],1
3594,[62],1
3597,[62],1
3599,[62],1
3600,[62],1
3566,[62],1
3560,[62],1
3739,[62],1
3003,[62],1
3518,[22],1
4377,[62],1
3519,[62],1
3520,[22],1
3521,[62],1
3523,[282],1
3526,[282],1
3527,[62],1
3528,[62],1
3529,[62],1
3530,[62],1
3532,[62],1
3535,[22],1
3778,[62],1
3539,[62],1
3542,[3],1
3547,[282],1
3548,[282],1
3550,[62],1
3552,[62],1
3554,[62],1
3555,[3],1
3556,[62],1
3605,[685],1
3607,[62],1
3608,[62],1
3609,[62],1
3688,[62],1
3689,[62],1
3692,[5672],1
3695,[62],1
3698,[5672],1
3701,[5672],1
3702,[5672],1
3710,[62],1
3713,[62],1
3714,[62],1
3715,[62],1
3716,[62],1
3718,[62],1
3719,[62],1
3720,[62],1
3723,[5672],1
3725,[62],1
3726,[62],1
3727,[62],1
3729,[5672],1
3731,[62],1
3733,[62],1
3735,[62],1
3686,[62],1
3683,[5672],1
3680,[760],1
3639,[187],1
3611,[5672],1
3612,[685],1
3613,[62],1
3617,[62],1
3618,[62],1
3620,[8],1
3626,[7],1
3630,[7],1
3634,[7],1
3637,[7],1
3645,[7],1
3679,[62],1
3646,[62],1
3650,[62],1
3653,[62],1
3663,[5672],1
3664,[1721],1
3666,[1721],1
3667,[1721],1
3672,[62],1
3676,[62],1
3677,[62],1
6649,[62],1
